product_name,price,barcode,date,source_file,llm_action,pyfooda_name,grams_in_name
HACHIS PORC-VEAU,10.51,2040842010513,2024-11-14,2024_11_14.csv,ignore,,nan
MANGUE,3.98,5400119543446,2024-11-14,2024_11_14.csv,match,MANGO,nan
FLEURS 36,17.99,8717129132087,2024-11-14,2024_11_14.csv,ignore,,nan
2400 G SANS GL/LAC,3.75,5400141234567,2024-11-22,2024_11_22.csv,ignore,,nan
2400 G SANS GL/LAC,3.75,5400141234567,2024-11-22,2024_11_22.csv,ignore,,nan
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,match,BREAD,nan
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,ignore,,nan
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,ignore,,nan
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,ignore,,nan
EPINARDS,1.39,5410013013200,2024-11-22,2024_11_22.csv,match,SPINACH,nan
BIG MEG 100GR,1.39,5410013013200,2024-11-22,2024_11_22.csv,ignore,,100.0
DRAAKJES,2.39,5410046008066,2024-11-22,2024_11_22.csv,ignore,,nan
CEREQUICK 1000GR,2.39,5410012333070,2024-11-22,2024_11_22.csv,ignore,,1000.0
MOZZARELLA MAXI,2.85,0000431234562,2024-11-22,2024_11_22.csv,match,MOZZARELLA CHEESE,nan
COQUETTES,1.67,5400115959242,2024-11-22,2024_11_22.csv,ignore,,nan
BIO GINGEMBRE,1.28,2156,2024-11-22,2024_11_22.csv,match,GINGER,100
CARPACCIO,2.99,5400115959242,2024-11-22,2024_11_22.csv,ignore,,nan
BIO CAPOTES,2.39,5400113959500,2024-11-22,2024_11_22.csv,ignore,,nan
TOAST KROKANT HAU,1.95,8710455123456,2024-11-22,2024_11_22.csv,match,BREAD,100
SAUMON FUME,3.99,7622401234567,2024-11-22,2024_11_22.csv,match,SALMON,nan
COCKTAIL GRAPE TO,2.39,5400115959242,2024-11-22,2024_11_22.csv,match,GRAPE,nan
COCKTAIL GRAPE TO,2.39,5400115959242,2024-11-22,2024_11_22.csv,match,GRAPE,nan
JOLIBOIS OEUFS 5+1,3.2,5400115959242,2024-11-22,2024_11_22.csv,ignore,,nan
JOLIBOIS OEUFS 5+1,3.2,5400115959242,2024-11-22,2024_11_22.csv,ignore,,nan
RAVIOLI POMODORI,3.85,8000111234567,2024-11-22,2024_11_22.csv,match,RAVIOLI,nan
MOZZARELLA MAXI,2.85,0000431234562,2024-11-22,2024_11_22.csv,match,MOZZARELLA CHEESE,nan
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,match,BREAD,nan
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,match,BREAD,nan
MANGUE,1.99,5400115959346,2024-11-22,2024_11_22.csv,match,MANGO,nan
MANGUE,1.99,5400115959346,2024-11-22,2024_11_22.csv,match,MANGO,nan
TOAST KROKANT HAU,1.95,8710455123456,2024-11-22,2024_11_22.csv,match,BREAD,100
SAUMON FUME,3.99,7622401234567,2024-11-22,2024_11_22.csv,match,SALMON,nan
BIO GUACAMOLE DOUX,2.39,5400115959242,2024-11-22,2024_11_22.csv,match,GUACAMOLE,nan
BIO GUACAMOLE DOUX,2.39,5400115959242,2024-11-22,2024_11_22.csv,match,GUACAMOLE,nan
RAISIN MIX 500G,2.89,540011957956,2024-12-01,2024_12_01.csv,match,RAISIN,500.0
KIWI SUNGOLD XL,5.1,541223942213,2024-12-01,2024_12_01.csv,match,KIWI,nan
CARDBOARRE FT D,4.49,541115603113,2024-12-01,2024_12_01.csv,ignore,,nan
CARDBE BEURRE SALE,4.49,541115600047,2024-12-01,2024_12_01.csv,match,BUTTER,nan
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,match,BREAD,nan
POMME GRENA,3.29,543000017740,2024-12-01,2024_12_01.csv,ignore,,nan
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,match,BREAD,nan
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,match,BREAD,nan
FENOUILS,0.98,543000017740,2024-12-01,2024_12_01.csv,ignore,,nan
COCKTAIL GRAPPE TO,2.99,540011960951,2024-12-01,2024_12_01.csv,match,FRUIT COCKTAIL,nan
CLEMENTINES A FEUI,9.05,540011960951,2024-12-01,2024_12_01.csv,match,CLEMENTINE,nan
AVOCAT,8.7,540011956924,2024-12-01,2024_12_01.csv,match,AVOCADO,nan
200GR HOUMOUS,2.19,540011238642,2024-12-01,2024_12_01.csv,ignore,,nan
200GR HOUMOUS,2.19,540011238642,2024-12-01,2024_12_01.csv,ignore,,nan
CARPACCIO,4.53,204356,2024-12-01,2024_12_01.csv,ignore,,nan
CARPACCIO,3.63,204356,2024-12-01,2024_12_01.csv,ignore,,nan
POMELO,2.85,9949,2024-12-01,2024_12_01.csv,ignore,,nan
AUBER BEURRE 500G,8.79,54060301789,2024-12-01,2024_12_01.csv,match,BUTTER,500.0
CIABATTA,1.3,541068373508,2024-12-01,2024_12_01.csv,match,CIABATTA,nan
CIABATTA,1.3,541068373508,2024-12-01,2024_12_01.csv,match,CIABATTA,nan
125GR MESCLUN,1.99,540011236283,2024-12-01,2024_12_01.csv,ignore,,nan
MESCLUN,1.99,540011236283,2024-12-01,2024_12_01.csv,ignore,,nan
EM 335G RHUBARBE,4.99,360858004773,2024-12-01,2024_12_01.csv,ignore,,nan
EM 335G FRAISE,3.99,360858001667,2024-12-01,2024_12_01.csv,ignore,,nan
MELO CAKES,6.55,762230042488,2024-12-06,2024_12_06.csv,ignore,,nan
KROEPOEK NAT,1.09,871001373558,2024-12-06,2024_12_06.csv,ignore,,nan
HEERLSE BROOD P,4.9,543000017740,2024-12-06,2024_12_06.csv,match,BREAD,nan
DUYVIS CRAC A,1.89,871039801154,2024-12-06,2024_12_06.csv,ignore,,nan
HACHIS PORC-VEAU,11.33,2040848010722,2024-12-06,2024_12_06.csv,ignore,,nan
HACHIS PORC-VEAU,10.72,204084,2024-12-06,2024_12_06.csv,ignore,,nan
COURGETTES,2.68,2160,2024-12-06,2024_12_06.csv,match,ZUCCHINI,nan
MANGUE,0.4,540011954346,2024-12-06,2024_12_06.csv,match,MANGO,nan
AVOCAT,1.99,540011956924,2024-12-06,2024_12_06.csv,match,AVOCADO,nan
TORTELLO TOM,2.49,540011957537,2024-12-06,2024_12_06.csv,match,TORTELLINI,nan
TORTELLO TOM,2.49,540011957537,2024-12-06,2024_12_06.csv,match,TORTELLINI,nan
DLL GIRA FROM,2.49,540011957531,2024-12-06,2024_12_06.csv,ignore,,nan
DES POULET,6.94,2205567,2024-12-06,2024_12_06.csv,match,CHICKEN,nan
DES POULET,6.97,2205567,2024-12-06,2024_12_06.csv,match,CHICKEN,nan
FRAMBOIS 125G,2.99,540011952398,2024-12-06,2024_12_06.csv,ignore,,nan
FRAMBOIS 125G,2.99,540011952398,2024-12-06,2024_12_06.csv,ignore,,nan
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,ignore,,nan
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,ignore,,nan
GAUFR CH,4.23,542502605349,2024-12-06,2024_12_06.csv,ignore,,nan
POUSS MIK,1.59,540011238574,2024-12-06,2024_12_06.csv,ignore,,nan
BEURRE 500G,8.79,541060301789,2024-12-06,2024_12_06.csv,match,BUTTER,500.0
COCOTTE GRAPPE TO,2.99,540011960811,2024-12-06,2024_12_06.csv,ignore,,nan
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,ignore,,nan
DIKKE AJUIN,1.22,9991,2024-12-06,2024_12_06.csv,match,ONION,1000
WRAP TORTILLA,3.69,841007647012,2024-12-06,2024_12_06.csv,match,TORTILLA,nan
BIO CAROTTES,2.29,540011239500,2024-12-06,2024_12_06.csv,ignore,,nan
FONDANT COTE D OR,2.55,541008120093,2024-12-06,2024_12_06.csv,match,FONDANT,nan
CLEMENTINES A FEUI,2.79,2016,2024-12-06,2024_12_06.csv,match,CLEMENTINE,nan
BIO CAROTTES,2.29,540011239500,2024-12-06,2024_12_06.csv,ignore,,nan
NOIR DE NOIR C OR,2.55,541008120184,2024-12-06,2024_12_06.csv,ignore,,nan
TORTELLONI BASILI,2.49,540011957533,2024-12-12,2024_12_12.csv,match,TORTELLINI,nan
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,match,TORTELLINI,250.0
TORTELLONI BASILI,2.49,540011957533,2024-12-12,2024_12_12.csv,match,TORTELLINI,nan
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,match,TORTELLINI,250.0
PESTO VERT 100G,2.99,540011956440,2024-12-12,2024_12_12.csv,match,PESTO,100.0
HACHIS PORC-VEAU,12.28,204084,2024-12-12,2024_12_12.csv,ignore,,nan
HACHIS PORC-VEAU,12.11,204084,2024-12-12,2024_12_12.csv,ignore,,nan
TAGLIATELLE 300G,2.49,800601310011,2024-12-12,2024_12_12.csv,ignore,,nan
FILET SAUMON S/P,7.93,2261320007939,2024-12-12,2024_12_12.csv,match,SALMON,nan
FILET SAUMON S/P,8.28,2261320,2024-12-12,2024_12_12.csv,match,SALMON,nan
"2 X 1,99",3.98,540011954346,2024-12-12,2024_12_12.csv,ignore,,nan
HET TRAAGSTE BROOD P,4.9,54000017740,2024-12-17,2024_12_17.csv,match,BREAD,nan
HET TRAAGSTE BROOD P,4.9,54000017740,2024-12-17,2024_12_17.csv,match,BREAD,nan
4X50G DLL PAIN BIO,3.39,540011281850,2024-12-17,2024_12_17.csv,match,BREAD,200.0
4X50G DLL PAIN BIO,3.39,540011281850,2024-12-17,2024_12_17.csv,match,BREAD,200.0
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,match,TORTELLINI,250.0
FILET PUR DE PORC,8.79,204074,2024-12-17,2024_12_17.csv,ignore,,nan
CARPACCIO,3.84,204356,2024-12-17,2024_12_17.csv,ignore,,nan
CARPACCIO,4.26,204356,2024-12-17,2024_12_17.csv,ignore,,nan
HACHIS BOEUF&PORC,4.26,204085,2024-12-17,2024_12_17.csv,ignore,,nan
HACHIS BOEUF&PORC,5.14,204085,2024-12-17,2024_12_17.csv,ignore,,nan
MINI BURGER ANGUS,6.29,540011960564,2024-12-17,2024_12_17.csv,ignore,,nan
MINI BURGER ANGUS,6.29,540011960564,2024-12-17,2024_12_17.csv,ignore,,nan
HACHIS BOEUF&PORC,4.6,204085,2024-12-17,2024_12_17.csv,ignore,,nan
HACHIS BOEUF&PORC,4.98,204085,2024-12-17,2024_12_17.csv,ignore,,nan
BEN RIZ COMPLET,5.99,541067300516,2024-12-20,2024_12_20.csv,ignore,,nan
ROSBIF,20.45,2040071002451,2024-12-20,2024_12_20.csv,ignore,,nan
500G DLL BIO SPAGH,1.09,540011370589,2024-12-28,2024_12_28.csv,match,PASTA,500
500G DLL BIO SPAGH,1.09,540011370589,2024-12-28,2024_12_28.csv,match,PASTA,500
400G TRAGSTE BROOD P,4.9,543000017740,2024-12-28,2024_12_28.csv,match,BREAD,400.0
400G TRAGSTE BROOD P,4.9,543000017740,2024-12-28,2024_12_28.csv,match,BREAD,400.0
ESCALOPE DE VEAU,3.89,204127,2024-12-28,2024_12_28.csv,ignore,,nan
ESCALOPE DE VEAU,3.76,204127,2024-12-28,2024_12_28.csv,ignore,,nan
ESCALOPE DE VEAU,5.69,204127,2024-12-28,2024_12_28.csv,ignore,,nan
ESCALOPE DE VEAU,5.07,204127,2024-12-28,2024_12_28.csv,ignore,,nan
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,ignore,,nan
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,ignore,,nan
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,ignore,,nan
HERTA LRDNS NATUR,2.85,315423031405,2024-12-28,2024_12_28.csv,match,BACON,200
CONF.NOSTALGIE,4.09,541004600860,2024-12-28,2024_12_28.csv,match,JAM,300
CONF.NOSTALGIE MA,4.25,541004600852,2024-12-28,2024_12_28.csv,ignore,,nan
100GR JEUNES POUS,1.19,540011236373,2024-12-28,2024_12_28.csv,ignore,,nan
100GR JEUNES POUS,1.19,540011236373,2024-12-28,2024_12_28.csv,ignore,,nan
185G LAYS NATUREL,2.09,871039852408,2024-12-28,2024_12_28.csv,ignore,,nan
125G HUGLES CHEESE,1.49,871039850230,2024-12-28,2024_12_28.csv,ignore,,nan
125G HUGLES NATURE,2.19,871039851784,2024-12-28,2024_12_28.csv,ignore,,125.0
CHOU-FLEUR,2.99,540011230633,2024-12-28,2024_12_28.csv,match,CAULIFLOWER,800
HACHIS PORC-VEAU,10.76,204084,2024-12-28,2024_12_28.csv,ignore,,nan
ROSETTE PURE PORC,1.99,540011272310,2024-12-28,2024_12_28.csv,ignore,,nan
JAMBON DEGRAISSE,3.87,220813,2024-12-28,2024_12_28.csv,ignore,,nan
JAMBON DEGRAISSE,3.85,220813,2024-12-28,2024_12_28.csv,ignore,,nan
"1,240 KG X 2,99/ KG",3.71,2160,2024-12-28,2024_12_28.csv,ignore,,1240.0
OIGNON JAUNE GEANT,1.99,540011231841,2024-12-28,2024_12_28.csv,match,ONION,nan
MANGUE,1.99,540011954346,2024-12-28,2024_12_28.csv,match,MANGO,nan
BIO BANANEN,2.59,401407469271,2024-12-28,2024_12_28.csv,ignore,,nan
CLEMENTINES A FEUI,4.71,"125 Kg x 4,19/ Kg",2024-12-28,2024_12_28.csv,match,CLEMENTINE,nan
AVOCAT,1.45,540011956924,2024-12-28,2024_12_28.csv,match,AVOCADO,nan
450G DLT FOIS BIOL,1.29,5400112711555,2024-12-31,2024_12_31.csv,ignore,,nan
450G DLT FOIS BIOL,1.29,5400112711555,2024-12-31,2024_12_31.csv,ignore,,nan
FEVES A COUP 400GR,2.99,5400112310122,2024-12-31,2024_12_31.csv,ignore,,400.0
CHOUX CHINOIS,0.56,5425016494040,2024-12-31,2024_12_31.csv,ignore,,nan
AUBERGINES,1.15,4050301307142,2024-12-31,2024_12_31.csv,match,EGGPLANT,nan
POIVRONS JAUNES,1.39,5400112310153,2024-12-31,2024_12_31.csv,ignore,,nan
POIVRONS ROUGES,1.3,5400112310153,2024-12-31,2024_12_31.csv,ignore,,nan
COOP HOUMOUS,2.19,5400112386422,2024-12-31,2024_12_31.csv,ignore,,nan
DUL CAMOMILE DOUX,2.99,5400112302002,2024-12-31,2024_12_31.csv,ignore,,nan
MENTHE GROS PO BIO,2.39,5400113325933,2024-12-31,2024_12_31.csv,match,CREME DE MENTHE,nan
MANGUE,1.99,5400119534346,2024-12-31,2024_12_31.csv,match,MANGO,nan
MANGUE,1.99,5400119534346,2024-12-31,2024_12_31.csv,match,MANGO,nan
400ML LAIT DE COCO,0.95,5400113511166,2024-12-31,2024_12_31.csv,ignore,,nan
300G SW WIT NOUILL,0.95,4002350918855,2024-12-31,2024_12_31.csv,ignore,,300.0
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_31_08.csv,match,APPLE,900
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_31_08.csv,match,APPLE,900
POMMETTE 500G,2.63,540011958445,2024-08-31,2024_31_08.csv,ignore,,500.0
TORTELLONI BASILI,2.49,540011957533,2024-08-31,2024_31_08.csv,match,TORTELLINI,nan
TORTELLONI BASILI,2.49,540011957533,2024-08-31,2024_31_08.csv,match,TORTELLINI,nan
PROSCIUTTO ITALIA,8.89,801944000292,2024-08-31,2024_31_08.csv,match,PROSCIUTTO,nan
CHICKEN NUGGETS,5.95,505175100054,2024-08-31,2024_31_08.csv,match,CHICKEN,nan
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,ignore,,nan
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,ignore,,nan
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,ignore,,nan
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,ignore,,nan
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,ignore,,nan
325G PAT CAC CREME,4.09,360858012541,2024-08-31,2024_31_08.csv,match,CREME FRAICHE,325.0
400G DLL PATE NOIS,2.55,540011369645,2024-08-31,2024_31_08.csv,ignore,,nan
DLL TRESOR BASIL,4.15,541005619766,2024-08-31,2024_31_08.csv,match,BASIL,nan
NECTARINE JAUNE,3.89,"0,975 Kg x 3,99/ Kg",2024-08-31,2024_31_08.csv,ignore,,nan
250G LAVAZZA ROMA,5.99,80000707255,2024-08-31,2024_31_08.csv,match,COFFEE,250.0
250G LAVAZZA ROMA,5.99,80000707255,2024-08-31,2024_31_08.csv,match,COFFEE,250.0
BIO BANANEN,2.59,401407169271,2024-08-31,2024_31_08.csv,ignore,,nan
1KG TRESOR MILK,10.59,505008354241,2024-08-31,2024_31_08.csv,match,MILK,1000.0
250G DLL TORT RIC,2.49,540011957532,2024-08-31,2024_31_08.csv,match,TORTELLINI,250
250G DLL TORT RIC,2.49,540011957532,2024-08-31,2024_31_08.csv,match,TORTELLINI,250
SAL. SURIMI-CRABE,2.99,540011227990,2024-08-31,2024_31_08.csv,ignore,,nan
TOM BELG GRAPP,2.29,"1,150 Kg x 1,99/ Kg",2024-08-31,2024_31_08.csv,match,TOMATO,nan
SPAGHETTI 500G,3.85,800601310029,2024-08-31,2024_31_08.csv,ignore,,nan
AVOCAT,7.25,"5 x 1,45",2024-08-31,2024_31_08.csv,match,AVOCADO,nan
MANGUE,2.19,540011954346,2024-08-31,2024_31_08.csv,match,MANGO,nan
MANGUE,2.19,540011954346,2024-08-31,2024_31_08.csv,match,MANGO,nan
100ML MERC 70%ALC,3.75,0450031907142,2025-01-03,2025_01_03.csv,ignore,,100.0
24 DLI BOUGIES,3.95,3160921503400,2025-01-03,2025_01_03.csv,ignore,,nan
STAEDTLER 4 FLUOS,6.55,5400313510110,2025-01-03,2025_01_03.csv,ignore,,nan
MRK 30 MELO CAKES,6.55,4007817327102,2025-01-03,2025_01_03.csv,ignore,,nan
NIVEA ST. CLEAR,6.25,4005900666662,2025-01-05,2025_01_05.csv,ignore,,nan
NIVEA ST. CLEAR,9.25,4005900666662,2025-01-05,2025_01_05.csv,ignore,,nan
BIO CITRON QC,2.25,5400113593703,2025-01-05,2025_01_05.csv,match,LEMON,nan
STOKBROOD,0.99,5400319907142,2025-01-05,2025_01_05.csv,ignore,,nan
GUAC MEUS NOI,4.49,8710398500322,2025-01-05,2025_01_05.csv,ignore,,nan
BURGER ANGUS,6.49,5400111955664,2025-01-05,2025_01_05.csv,ignore,,nan
SALADE FOLLET,2.19,5410185011313,2025-01-05,2025_01_05.csv,ignore,,nan
BANANEN,1.89,5400176959721,2025-01-05,2025_01_05.csv,match,BANANA,1000
KIPFILET BLOND XL,4.29,5412234294213,2025-01-05,2025_01_05.csv,ignore,,nan
DANONE ACT FRAISES,2.49,3033490001313,2025-01-05,2025_01_05.csv,ignore,,nan
CARPACCIO,4.99,2043561005013,2025-01-05,2025_01_05.csv,ignore,,nan
CARPACCIO,4.99,2043561005013,2025-01-05,2025_01_05.csv,ignore,,nan
WRAPS DE BLE,2.49,5410033004322,2025-01-05,2025_01_05.csv,ignore,,nan
AVOCAT,4.25,3256220101370,2025-01-05,2025_01_05.csv,match,AVOCADO,nan
HET TRAAGSTE BROOD P,4.9,5400301019742,2025-01-06,2025_01_06.csv,match,BREAD,nan
HET TRAAGSTE BROOD P,4.9,5400301017740,2025-01-06,2025_01_06.csv,match,BREAD,nan
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,ignore,,nan
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,ignore,,nan
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,ignore,,nan
200GR HUMOUS,2.49,5400112384624,2025-01-06,2025_01_06.csv,ignore,,nan
MANDARINES A FEUIL,1.24,5400112384624,2025-01-06,2025_01_06.csv,ignore,,nan
100GR JEUNES POUSS,1.19,5400112386373,2025-01-06,2025_01_06.csv,ignore,,nan
SAUM FUM CHAU ANET,4.99,5400115951504,2025-01-06,2025_01_06.csv,match,SALMON,100
SAUM FUM CHAU ANET,4.99,5400115951504,2025-01-06,2025_01_06.csv,match,SALMON,100
PIZZA MOZZA PESTO,4.99,5400115954963,2025-01-06,2025_01_06.csv,match,PESTO,nan
125GR MESCLUN,1.99,5400112362833,2025-01-13,2025_01_13.csv,ignore,,nan
200GR EPINARD JEU,1.99,5400112351182,2025-01-13,2025_01_13.csv,ignore,,nan
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,match,AVOCADO,nan
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,match,AVOCADO,nan
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,match,AVOCADO,nan
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,match,AVOCADO,nan
SAUMON BELLE-VUE,5.8,5400119589141,2025-01-13,2025_01_13.csv,match,SALMON,nan
MANGUE,1.99,5400119534346,2025-01-13,2025_01_13.csv,match,MANGO,nan
MANGUE,1.99,5400119534346,2025-01-13,2025_01_13.csv,match,MANGO,nan
600G DFL POMME PIN,2.59,5400117300654,2025-01-13,2025_01_13.csv,ignore,,600.0
ITAL STYLE GRAINS,9.45,5400117300654,2025-01-13,2025_01_13.csv,ignore,,nan
HACHIS PORC-VEAU,5.68,2040845005158,2025-01-13,2025_01_13.csv,ignore,,nan
HACHIS PORC-VEAU,5.15,2040845005158,2025-01-13,2025_01_13.csv,ignore,,nan
HACHIS PORC-VEAU,5.05,2040845005158,2025-01-13,2025_01_13.csv,ignore,,nan
HACHIS PORC-VEAU,5.72,2040845005158,2025-01-13,2025_01_13.csv,ignore,,nan
JEUNE POUSSE MIX,1.69,5400111236474,2025-01-17,2025_01_17.csv,ignore,,nan
200GR EPINARD JEU,1.99,5400111236481,2025-01-17,2025_01_17.csv,ignore,,nan
AVOCAT,0.36,0450013907142,2025-01-17,2025_01_17.csv,match,AVOCADO,nan
AVOCAT,1.45,5400119569244,2025-01-17,2025_01_17.csv,match,AVOCADO,nan
205 ST OAL BIO,4.99,5600519146171,2025-01-17,2025_01_17.csv,ignore,,nan
2025 GINGER BIO,4.99,5600523019762,2025-01-17,2025_01_17.csv,match,GINGER,nan
2065 PEHL NEW BIO,4.99,5600515141411,2025-01-17,2025_01_17.csv,ignore,,nan
205 POISSA RELAX BIO,4.99,5600523010366,2025-01-17,2025_01_17.csv,ignore,,nan
200GR EPINARD JEU,1.99,5400111236481,2025-01-17,2025_01_17.csv,ignore,,nan
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,ignore,,nan
SERVIETTE PAQUES,2.79,4014991519055,2025-01-17,2025_01_17.csv,ignore,,nan
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,ignore,,nan
HMC SERVIETTE 33CM,2.79,4014991519055,2025-01-17,2025_01_17.csv,ignore,,nan
HMC SERVIETTE 33CM,2.79,4014991519055,2025-01-17,2025_01_17.csv,ignore,,nan
HMC COR,3.75,204585,2025-01-17,2025_01_17.csv,ignore,,nan
CIBOULETTE BIO,4.9,5400119575939,2025-01-17,2025_01_17.csv,ignore,,nan
WASABI GREEN 400G,4.99,5420034666959,2025-01-17,2025_01_17.csv,ignore,,nan
DLL CREME LL,4.35,5400119522425,2025-01-17,2025_01_17.csv,match,CREME FRAICHE,nan
500G COUSCOUS PERL,4.99,5400119522425,2025-01-17,2025_01_17.csv,match,COUSCOUS,500.0
GUACAMOLE DOUX,4.99,5400112300024,2025-01-17,2025_01_17.csv,match,GUACAMOLE,nan
GUACAMOLE DOUX,4.99,5400112300024,2025-01-17,2025_01_17.csv,match,GUACAMOLE,nan
500G PEST AL EBR,4.99,8720791222451,2025-01-17,2025_01_17.csv,ignore,,500.0
250G PEST BASIL,4.99,8720791222851,2025-01-17,2025_01_17.csv,match,BASIL,250.0
HET TRAAGSTE BROOD,4.9,5400112300024,2025-01-17,2025_01_17.csv,match,BREAD,nan
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,ignore,,nan
HET TRAAGSTE BROOD,4.9,5400112300024,2025-01-17,2025_01_17.csv,match,BREAD,nan
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,ignore,,nan
NOISETTES D AGNEAU,9.31,2048859009315,2025-01-17,2025_01_17.csv,ignore,,nan
NOISETTES D AGNEAU,8.14,2048859008141,2025-01-17,2025_01_17.csv,ignore,,nan
NOISETTES D AGNEAU,8.82,2048852006663,2025-01-17,2025_01_17.csv,ignore,,nan
NOISETTES D AGNEAU,8.82,2048852006663,2025-01-17,2025_01_17.csv,ignore,,nan
TOMATE CERISE GRAP,4.99,5400119581911,2025-01-17,2025_01_17.csv,match,TOMATO,nan
FUSILLI,9.8,800125042034,2025-01-20,2025_01_20.csv,ignore,,nan
HACHIS PORC-VEAU,5.65,204084,2025-01-20,2025_01_20.csv,ignore,,nan
HACHIS PORC-VEAU,5.27,204084,2025-01-20,2025_01_20.csv,ignore,,nan
D365 CREME 20 CL,2.43,540060173439,2025-01-20,2025_01_20.csv,match,CREME FRAICHE,200.0
CARLSB CREME ENT A,6.49,541139603975,2025-01-20,2025_01_20.csv,match,CREME FRAICHE,nan
HACHIS PORC-VEAU,5.45,204084,2025-01-20,2025_01_20.csv,ignore,,nan
HACHIS PORC-VEAU,5.51,204084,2025-01-20,2025_01_20.csv,ignore,,nan
250G TORTELLO TOM,2.49,540011957537,2025-01-20,2025_01_20.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2025-01-20,2025_01_20.csv,match,TORTELLINI,250.0
DE CECCO CASARECCI,2.39,800125012088,2025-01-20,2025_01_20.csv,ignore,,nan
DE CECCO CASARECCI,2.39,800125012088,2025-01-20,2025_01_20.csv,ignore,,nan
DE CECCO CASARECCI,2.39,800125012088,2025-01-20,2025_01_20.csv,ignore,,nan
CONTFEILLET,7.41,204002,2025-01-20,2025_01_20.csv,match,BEEF,300
CONTFEILLET,8.23,204002,2025-01-20,2025_01_20.csv,match,BEEF,300
CONTFEILLET,8.69,204002,2025-01-20,2025_01_20.csv,match,BEEF,300
BIO BANANEN,2.59,401407169271,2025-01-20,2025_01_20.csv,ignore,,nan
AVOCAT,4.35,540011956924,2025-01-20,2025_01_20.csv,match,AVOCADO,nan
250G TORTELLO TOM,2.49,540011957537,2025-01-20,2025_01_20.csv,match,TORTELLINI,250.0
250G TORTELLO TOM,2.49,540011957537,2025-01-20,2025_01_20.csv,match,TORTELLINI,250.0
500G DE CECCO GNOC,2.19,800125000999,2025-01-20,2025_01_20.csv,match,GNOCCHI,500
500G DE CECCO GNOC,2.19,800125000999,2025-01-20,2025_01_20.csv,match,GNOCCHI,500
500G DE CECCO GNOC,2.19,800125000999,2025-01-20,2025_01_20.csv,match,GNOCCHI,500
500G DE CECCO GNOC,2.19,800125000999,2025-01-20,2025_01_20.csv,match,GNOCCHI,500
500G DE CECCO GNOC,2.19,800125000999,2025-01-20,2025_01_20.csv,match,GNOCCHI,500
