product_name,price,barcode,date,source_file,pyfooda_name,grams_in_name,llm_action
NOIR DE NOIR C OR,2.55,541008120184,2024-11-08,2024_11_08.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,,match
D365 CREME 20 CL,0.81,540060173433,2024-11-08,2024_11_08.csv,"Cream, fluid, heavy whipping",200.0,match
MOZZARELLA MAXI,2.89,800043013526,2024-11-08,2024_11_08.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.89,800043013526,2024-11-08,2024_11_08.csv,MOZZARELLA,,match
FENOUILS,2.04,"0,585 Kg x 3,49/ Kg",2024-11-08,2024_11_08.csv,"Fennel, bulb, raw",,match
100GR JEUNES POUSS,1.19,540011236373,2024-11-08,2024_11_08.csv,,,ignore
POMMEOUSE ROUGE,2.44,"0,115 Kg x 2,99/ Kg",2024-11-08,2024_11_08.csv,,,ignore
BIO HOUMOUS 200G,2.99,540011234720,2024-11-08,2024_11_08.csv,"Hummus, commercial",200.0,match
BIO HOUMOUS 200G,2.99,540011234720,2024-11-08,2024_11_08.csv,"Hummus, commercial",200.0,match
AVOCAT,5.8,5400111956924,2024-11-14,2024_11_14.csv,"Avocados, raw, all commercial varieties",,match
BRUIN STOKBROOD KLEI,1.75,541068380583,2024-11-14,2024_11_14.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,541068380583,2024-11-14,2024_11_14.csv,,,ignore
CLEMENTINES A FEU,5.51,541068380583,2024-11-14,2024_11_14.csv,"Clementines, raw",,match
HACHIS PORC-VEAU,10.51,2040842010513,2024-11-14,2024_11_14.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,10.51,2040842010513,2024-11-14,2024_11_14.csv,"VEAL DUMPLINGS, VEAL",,match
MANGUE,3.98,5400119543446,2024-11-14,2024_11_14.csv,MANGO,,match
FLEURS 36,17.99,8717129132087,2024-11-14,2024_11_14.csv,,,ignore
2400 G SANS GL/LAC,3.75,5400141234567,2024-11-22,2024_11_22.csv,,,ignore
2400 G SANS GL/LAC,3.75,5400141234567,2024-11-22,2024_11_22.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5400188038853,2024-11-22,2024_11_22.csv,,,ignore
EPINARDS,1.39,5410013013200,2024-11-22,2024_11_22.csv,SPINACH,,match
BIG MEG 100GR,1.39,5410013013200,2024-11-22,2024_11_22.csv,"PLAIN BUTTERMILK, PLAIN",100.0,match
DRAAKJES,2.39,5410046008066,2024-11-22,2024_11_22.csv,,,ignore
CEREQUICK 1000GR,2.39,5410012333070,2024-11-22,2024_11_22.csv,,,ignore
MOZZARELLA MAXI,2.85,0000431234562,2024-11-22,2024_11_22.csv,MOZZARELLA,,match
COQUETTES,1.67,5400115959242,2024-11-22,2024_11_22.csv,,,ignore
BIO GINGEMBRE,1.28,2156,2024-11-22,2024_11_22.csv,"GINGER, ORIGINAL",,match
CARPACCIO,2.99,5400115959242,2024-11-22,2024_11_22.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
BIO CAPOTES,2.39,5400113959500,2024-11-22,2024_11_22.csv,"Capers, canned",,match
TOAST KROKANT HAU,1.95,8710455123456,2024-11-22,2024_11_22.csv,BISCOTTE TOAST,,match
SAUMON FUME,3.99,7622401234567,2024-11-22,2024_11_22.csv,"SMOKED SALMON, SMOKED",,match
COCKTAIL GRAPE TO,2.39,5400115959242,2024-11-22,2024_11_22.csv,"Lime juice, canned or bottled, unsweetened",,match
COCKTAIL GRAPE TO,2.39,5400115959242,2024-11-22,2024_11_22.csv,"Lime juice, canned or bottled, unsweetened",,match
JOLIBOIS OEUFS 5+1,3.2,5400115959242,2024-11-22,2024_11_22.csv,,,ignore
JOLIBOIS OEUFS 5+1,3.2,5400115959242,2024-11-22,2024_11_22.csv,,,ignore
RAVIOLI POMODORI,3.85,8000111234567,2024-11-22,2024_11_22.csv,RAVIOLI,,match
MOZZARELLA MAXI,2.85,0000431234562,2024-11-22,2024_11_22.csv,MOZZARELLA,,match
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,5400300017460,2024-11-22,2024_11_22.csv,,,ignore
MANGUE,1.99,5400115959346,2024-11-22,2024_11_22.csv,MANGO,,match
MANGUE,1.99,5400115959346,2024-11-22,2024_11_22.csv,MANGO,,match
TOAST KROKANT HAU,1.95,8710455123456,2024-11-22,2024_11_22.csv,BISCOTTE TOAST,,match
SAUMON FUME,3.99,7622401234567,2024-11-22,2024_11_22.csv,"SMOKED SALMON, SMOKED",,match
BIO GUACAMOLE DOUX,2.39,5400115959242,2024-11-22,2024_11_22.csv,GUACAMOLE,,match
BIO GUACAMOLE DOUX,2.39,5400115959242,2024-11-22,2024_11_22.csv,GUACAMOLE,,match
RAISIN MIX 500G,2.89,540011957956,2024-12-01,2024_12_01.csv,RAISIN NUT PARTY MIX,500.0,match
KIWI SUNGOLD XL,5.1,541223942213,2024-12-01,2024_12_01.csv,"Kiwifruit, ZESPRI SunGold, raw",,match
CARDBOARRE FT D,4.49,541115603113,2024-12-01,2024_12_01.csv,,,ignore
CARDBE BEURRE SALE,4.49,541115600047,2024-12-01,2024_12_01.csv,"BUTTER, SALTED",,match
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,,,ignore
POMME GRENA,3.29,543000017740,2024-12-01,2024_12_01.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,543000017740,2024-12-01,2024_12_01.csv,,,ignore
FENOUILS,0.98,543000017740,2024-12-01,2024_12_01.csv,"Fennel, bulb, raw",,match
COCKTAIL GRAPPE TO,2.99,540011960951,2024-12-01,2024_12_01.csv,"Sauce, cocktail, ready-to-serve",,match
CLEMENTINES A FEUI,9.05,540011960951,2024-12-01,2024_12_01.csv,"Clementines, raw",,match
AVOCAT,8.7,540011956924,2024-12-01,2024_12_01.csv,"Avocados, raw, all commercial varieties",,match
200GR HOUMOUS,2.19,540011238642,2024-12-01,2024_12_01.csv,,,ignore
200GR HOUMOUS,2.19,540011238642,2024-12-01,2024_12_01.csv,,,ignore
CARPACCIO,4.53,204356,2024-12-01,2024_12_01.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
CARPACCIO,3.63,204356,2024-12-01,2024_12_01.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
POMELO,2.85,9949,2024-12-01,2024_12_01.csv,"POMELO SPARKLING WATER, POMELO",,match
AUBER BEURRE 500G,8.79,54060301789,2024-12-01,2024_12_01.csv,BEURRE D'ISIGNY,500.0,match
CIABATTA,1.3,541068373508,2024-12-01,2024_12_01.csv,CIABATTA,,match
CIABATTA,1.3,541068373508,2024-12-01,2024_12_01.csv,CIABATTA,,match
125GR MESCLUN,1.99,540011236283,2024-12-01,2024_12_01.csv,MESCLUN GOAT CHEESE SALAD,125.0,match
MESCLUN,1.99,540011236283,2024-12-01,2024_12_01.csv,MESCLUN GOAT CHEESE SALAD,,match
EM 335G RHUBARBE,4.99,360858004773,2024-12-01,2024_12_01.csv,,,ignore
EM 335G FRAISE,3.99,360858001667,2024-12-01,2024_12_01.csv,,,ignore
MELO CAKES,6.55,762230042488,2024-12-06,2024_12_06.csv,CAKES,,match
KROEPOEK NAT,1.09,871001373558,2024-12-06,2024_12_06.csv,,,ignore
HEERLSE BROOD P,4.9,543000017740,2024-12-06,2024_12_06.csv,,,ignore
DUYVIS CRAC A,1.89,871039801154,2024-12-06,2024_12_06.csv,,,ignore
HACHIS PORC-VEAU,11.33,2040848010722,2024-12-06,2024_12_06.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,10.72,204084,2024-12-06,2024_12_06.csv,"VEAL DUMPLINGS, VEAL",,match
COURGETTES,2.68,2160,2024-12-06,2024_12_06.csv,"Squash, zucchini, raw",,match
MANGUE,0.4,540011954346,2024-12-06,2024_12_06.csv,MANGO,,match
AVOCAT,1.99,540011956924,2024-12-06,2024_12_06.csv,"Avocados, raw, all commercial varieties",,match
TORTELLO TOM,2.49,540011957537,2024-12-06,2024_12_06.csv,Tom Collins,,match
TORTELLO TOM,2.49,540011957537,2024-12-06,2024_12_06.csv,Tom Collins,,match
DLL GIRA FROM,2.49,540011957531,2024-12-06,2024_12_06.csv,CHEESE,,match
DES POULET,6.94,2205567,2024-12-06,2024_12_06.csv,CHICKEN,,match
DES POULET,6.97,2205567,2024-12-06,2024_12_06.csv,CHICKEN,,match
FRAMBOIS 125G,2.99,540011952398,2024-12-06,2024_12_06.csv,"Raspberries, raw",125.0,match
FRAMBOIS 125G,2.99,540011952398,2024-12-06,2024_12_06.csv,"Raspberries, raw",125.0,match
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,HUMMUS,,match
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,HUMMUS,,match
GAUFR CH,4.23,542502605349,2024-12-06,2024_12_06.csv,,,ignore
POUSS MIK,1.59,540011238574,2024-12-06,2024_12_06.csv,,,ignore
BEURRE 500G,8.79,541060301789,2024-12-06,2024_12_06.csv,"BUTTER, SALTED",500.0,match
COCOTTE GRAPPE TO,2.99,540011960811,2024-12-06,2024_12_06.csv,,,ignore
HOUMOUS,2.19,540011238642,2024-12-06,2024_12_06.csv,HUMMUS,,match
DIKKE AJUIN,1.22,9991,2024-12-06,2024_12_06.csv,,,ignore
WRAP TORTILLA,3.69,841007647012,2024-12-06,2024_12_06.csv,TORTILLA WRAPS,,match
BIO CAROTTES,2.29,540011239500,2024-12-06,2024_12_06.csv,"Carrot, dehydrated",,match
FONDANT COTE D OR,2.55,541008120093,2024-12-06,2024_12_06.csv,FONDANT,,match
CLEMENTINES A FEUI,2.79,2016,2024-12-06,2024_12_06.csv,"Clementines, raw",,match
BIO CAROTTES,2.29,540011239500,2024-12-06,2024_12_06.csv,"Carrot, dehydrated",,match
NOIR DE NOIR C OR,2.55,541008120184,2024-12-06,2024_12_06.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,,match
TORTELLONI BASILI,2.49,540011957533,2024-12-12,2024_12_12.csv,TORTELLONI,,match
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
TORTELLONI BASILI,2.49,540011957533,2024-12-12,2024_12_12.csv,TORTELLONI,,match
250G TORTELLO TOM,2.49,540011957537,2024-12-12,2024_12_12.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
PESTO VERT 100G,2.99,540011956440,2024-12-12,2024_12_12.csv,PESTO,100.0,match
HACHIS PORC-VEAU,12.28,204084,2024-12-12,2024_12_12.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,12.11,204084,2024-12-12,2024_12_12.csv,"VEAL DUMPLINGS, VEAL",,match
TAGLIATELLE 300G,2.49,800601310011,2024-12-12,2024_12_12.csv,TAGLIATELLE,300.0,match
FILET SAUMON S/P,7.93,2261320007939,2024-12-12,2024_12_12.csv,SALMON FILETS,,match
FILET SAUMON S/P,8.28,2261320,2024-12-12,2024_12_12.csv,SALMON FILETS,,match
"2 X 1,99",3.98,540011954346,2024-12-12,2024_12_12.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,54000017740,2024-12-17,2024_12_17.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,54000017740,2024-12-17,2024_12_17.csv,,,ignore
4X50G DLL PAIN BIO,3.39,540011281850,2024-12-17,2024_12_17.csv,PAIN AU LAIT,,match
4X50G DLL PAIN BIO,3.39,540011281850,2024-12-17,2024_12_17.csv,PAIN AU LAIT,,match
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
250G TORTELLO TOM,2.49,540011957537,2024-12-17,2024_12_17.csv,"TOM TOM SAUCE, TOM TOM",250.0,match
FILET PUR DE PORC,8.79,204074,2024-12-17,2024_12_17.csv,PORK LOIN FILET,,match
CARPACCIO,3.84,204356,2024-12-17,2024_12_17.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
CARPACCIO,4.26,204356,2024-12-17,2024_12_17.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
HACHIS BOEUF&PORC,4.26,204085,2024-12-17,2024_12_17.csv,GROUND BEEF,,match
HACHIS BOEUF&PORC,5.14,204085,2024-12-17,2024_12_17.csv,GROUND BEEF,,match
MINI BURGER ANGUS,6.29,540011960564,2024-12-17,2024_12_17.csv,MINI ANGUS CHEESEBURGERS,,match
MINI BURGER ANGUS,6.29,540011960564,2024-12-17,2024_12_17.csv,MINI ANGUS CHEESEBURGERS,,match
HACHIS BOEUF&PORC,4.6,204085,2024-12-17,2024_12_17.csv,GROUND BEEF,,match
HACHIS BOEUF&PORC,4.98,204085,2024-12-17,2024_12_17.csv,GROUND BEEF,,match
BEN RIZ COMPLET,5.99,541067300516,2024-12-20,2024_12_20.csv,"Rice, brown, cooked, as ingredient",,match
ROSBIF,20.45,2040071002451,2024-12-20,2024_12_20.csv,"SLOW ROASTED BEEF, SLOW ROASTED",,match
500G DLL BIO SPAGH,1.09,540011370589,2024-12-28,2024_12_28.csv,ZOO BIO PASTA,500.0,match
500G DLL BIO SPAGH,1.09,540011370589,2024-12-28,2024_12_28.csv,ZOO BIO PASTA,500.0,match
400G TRAGSTE BROOD P,4.9,543000017740,2024-12-28,2024_12_28.csv,"Bread, white, commercially prepared",400.0,match
400G TRAGSTE BROOD P,4.9,543000017740,2024-12-28,2024_12_28.csv,"Bread, white, commercially prepared",400.0,match
ESCALOPE DE VEAU,3.89,204127,2024-12-28,2024_12_28.csv,"VEAL DUMPLINGS, VEAL",,match
ESCALOPE DE VEAU,3.76,204127,2024-12-28,2024_12_28.csv,"VEAL DUMPLINGS, VEAL",,match
ESCALOPE DE VEAU,5.69,204127,2024-12-28,2024_12_28.csv,"VEAL DUMPLINGS, VEAL",,match
ESCALOPE DE VEAU,5.07,204127,2024-12-28,2024_12_28.csv,"VEAL DUMPLINGS, VEAL",,match
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,CAKE,250.0,match
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,CAKE,250.0,match
250G MKA MELO CAKE,3.29,541018581115,2024-12-28,2024_12_28.csv,CAKE,250.0,match
HERTA LRDNS NATUR,2.85,315423031405,2024-12-28,2024_12_28.csv,,,ignore
CONF.NOSTALGIE,4.09,541004600860,2024-12-28,2024_12_28.csv,,,ignore
CONF.NOSTALGIE MA,4.25,541004600852,2024-12-28,2024_12_28.csv,,,ignore
100GR JEUNES POUS,1.19,540011236373,2024-12-28,2024_12_28.csv,,,ignore
100GR JEUNES POUS,1.19,540011236373,2024-12-28,2024_12_28.csv,,,ignore
185G LAYS NATUREL,2.09,871039852408,2024-12-28,2024_12_28.csv,Lays Garlic 1.5z,185.0,match
125G HUGLES CHEESE,1.49,871039850230,2024-12-28,2024_12_28.csv,CHEESE,125.0,match
125G HUGLES NATURE,2.19,871039851784,2024-12-28,2024_12_28.csv,NATURE FLAVORED WATER,125.0,match
CHOU-FLEUR,2.99,540011230633,2024-12-28,2024_12_28.csv,"Cauliflower, raw",,match
HACHIS PORC-VEAU,10.76,204084,2024-12-28,2024_12_28.csv,"VEAL DUMPLINGS, VEAL",,match
ROSETTE PURE PORC,1.99,540011272310,2024-12-28,2024_12_28.csv,,,ignore
JAMBON DEGRAISSE,3.87,220813,2024-12-28,2024_12_28.csv,"Pork, cured, ham, patties, unheated",,match
JAMBON DEGRAISSE,3.85,220813,2024-12-28,2024_12_28.csv,"Pork, cured, ham, patties, unheated",,match
"1,240 KG X 2,99/ KG",3.71,2160,2024-12-28,2024_12_28.csv,,,ignore
OIGNON JAUNE GEANT,1.99,540011231841,2024-12-28,2024_12_28.csv,"Onions, raw",,match
MANGUE,1.99,540011954346,2024-12-28,2024_12_28.csv,MANGO,,match
BIO BANANEN,2.59,401407469271,2024-12-28,2024_12_28.csv,"Banana, raw",,match
CLEMENTINES A FEUI,4.71,"125 Kg x 4,19/ Kg",2024-12-28,2024_12_28.csv,"Clementines, raw",,match
AVOCAT,1.45,540011956924,2024-12-28,2024_12_28.csv,"Avocados, raw, all commercial varieties",,match
450G DLT FOIS BIOL,1.29,5400112711555,2024-12-31,2024_12_31.csv,,,ignore
450G DLT FOIS BIOL,1.29,5400112711555,2024-12-31,2024_12_31.csv,,,ignore
FEVES A COUP 400GR,2.99,5400112310122,2024-12-31,2024_12_31.csv,"FAVA BEANS, HABAS",400.0,match
CHOUX CHINOIS,0.56,5425016494040,2024-12-31,2024_12_31.csv,"Cabbage, Chinese, raw",,match
AUBERGINES,1.15,4050301307142,2024-12-31,2024_12_31.csv,"AUBERGINES CAPONATA, AUBERGINES",,match
POIVRONS JAUNES,1.39,5400112310153,2024-12-31,2024_12_31.csv,"Onions, yellow, raw",,match
POIVRONS ROUGES,1.3,5400112310153,2024-12-31,2024_12_31.csv,"Pepper, banana, raw",,match
COOP HOUMOUS,2.19,5400112386422,2024-12-31,2024_12_31.csv,"Hummus, commercial",,match
DUL CAMOMILE DOUX,2.99,5400112302002,2024-12-31,2024_12_31.csv,,,ignore
MENTHE GROS PO BIO,2.39,5400113325933,2024-12-31,2024_12_31.csv,CREME DE MENTHE,,match
MANGUE,1.99,5400119534346,2024-12-31,2024_12_31.csv,MANGO,,match
MANGUE,1.99,5400119534346,2024-12-31,2024_12_31.csv,MANGO,,match
400ML LAIT DE COCO,0.95,5400113511166,2024-12-31,2024_12_31.csv,"Nuts, coconut water (liquid from coconuts)",400.0,match
300G SW WIT NOUILL,0.95,4002350918855,2024-12-31,2024_12_31.csv,"Noodles, chinese, chow mein",300.0,match
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_31_08.csv,"POSTOBON, SODA, POMME MELA APPLE",,match
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_31_08.csv,"POSTOBON, SODA, POMME MELA APPLE",,match
POMMETTE 500G,2.63,540011958445,2024-08-31,2024_31_08.csv,,,ignore
TORTELLONI BASILI,2.49,540011957533,2024-08-31,2024_31_08.csv,TORTELLONI,,match
TORTELLONI BASILI,2.49,540011957533,2024-08-31,2024_31_08.csv,TORTELLONI,,match
PROSCIUTTO ITALIA,8.89,801944000292,2024-08-31,2024_31_08.csv,PROSCIUTTO D'ITALIA,,match
CHICKEN NUGGETS,5.95,505175100054,2024-08-31,2024_31_08.csv,CHICKEN NUGGETS,,match
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,PENNE,,match
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,PENNE,,match
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,PENNE,,match
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,PENNE,,match
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_31_08.csv,PENNE,,match
325G PAT CAC CREME,4.09,360858012541,2024-08-31,2024_31_08.csv,"CREME BRULEE, CREME",325.0,match
400G DLL PATE NOIS,2.55,540011369645,2024-08-31,2024_31_08.csv,"CALVES LIVER PATE, CALVES LIVER",400.0,match
DLL TRESOR BASIL,4.15,541005619766,2024-08-31,2024_31_08.csv,BASIL,,match
NECTARINE JAUNE,3.89,"0,975 Kg x 3,99/ Kg",2024-08-31,2024_31_08.csv,"TOPS, NECTARINE HALVES",,match
250G LAVAZZA ROMA,5.99,80000707255,2024-08-31,2024_31_08.csv,"ROMA DICED TOMATOES, ROMA",250.0,match
250G LAVAZZA ROMA,5.99,80000707255,2024-08-31,2024_31_08.csv,"ROMA DICED TOMATOES, ROMA",250.0,match
BIO BANANEN,2.59,401407169271,2024-08-31,2024_31_08.csv,"Banana, raw",,match
1KG TRESOR MILK,10.59,505008354241,2024-08-31,2024_31_08.csv,MILK,1000.0,match
250G DLL TORT RIC,2.49,540011957532,2024-08-31,2024_31_08.csv,ENRICHED RIC,250.0,match
250G DLL TORT RIC,2.49,540011957532,2024-08-31,2024_31_08.csv,ENRICHED RIC,250.0,match
SAL. SURIMI-CRABE,2.99,540011227990,2024-08-31,2024_31_08.csv,"Crab, cake",,match
TOM BELG GRAPP,2.29,"1,150 Kg x 1,99/ Kg",2024-08-31,2024_31_08.csv,Tom Collins,,match
SPAGHETTI 500G,3.85,800601310029,2024-08-31,2024_31_08.csv,SPAGHETTI,500.0,match
AVOCAT,7.25,"5 x 1,45",2024-08-31,2024_31_08.csv,"Avocados, raw, all commercial varieties",,match
MANGUE,2.19,540011954346,2024-08-31,2024_31_08.csv,MANGO,,match
MANGUE,2.19,540011954346,2024-08-31,2024_31_08.csv,MANGO,,match
100ML MERC 70%ALC,3.75,0450031907142,2025-01-03,2025_01_03.csv,,,ignore
24 DLI BOUGIES,3.95,3160921503400,2025-01-03,2025_01_03.csv,,,ignore
STAEDTLER 4 FLUOS,6.55,5400313510110,2025-01-03,2025_01_03.csv,,,ignore
MRK 30 MELO CAKES,6.55,4007817327102,2025-01-03,2025_01_03.csv,CAKES,,match
NIVEA ST. CLEAR,6.25,4005900666662,2025-01-05,2025_01_05.csv,,,ignore
NIVEA ST. CLEAR,9.25,4005900666662,2025-01-05,2025_01_05.csv,,,ignore
BIO CITRON QC,2.25,5400113593703,2025-01-05,2025_01_05.csv,"Oranges, raw, with peel",,match
STOKBROOD,0.99,5400319907142,2025-01-05,2025_01_05.csv,,,ignore
GUAC MEUS NOI,4.49,8710398500322,2025-01-05,2025_01_05.csv,,,ignore
BURGER ANGUS,6.49,5400111955664,2025-01-05,2025_01_05.csv,"ANGUS BURGERS, ANGUS",,match
SALADE FOLLET,2.19,5410185011313,2025-01-05,2025_01_05.csv,,,ignore
BANANEN,1.89,5400176959721,2025-01-05,2025_01_05.csv,"Bananas, raw",,match
KIPFILET BLOND XL,4.29,5412234294213,2025-01-05,2025_01_05.csv,,,ignore
DANONE ACT FRAISES,2.49,3033490001313,2025-01-05,2025_01_05.csv,"Strawberries, raw",,match
CARPACCIO,4.99,2043561005013,2025-01-05,2025_01_05.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
CARPACCIO,4.99,2043561005013,2025-01-05,2025_01_05.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
WRAPS DE BLE,2.49,5410033004322,2025-01-05,2025_01_05.csv,WRAPS,,match
AVOCAT,4.25,3256220101370,2025-01-05,2025_01_05.csv,"Avocados, raw, all commercial varieties",,match
HET TRAAGSTE BROOD P,4.9,5400301019742,2025-01-06,2025_01_06.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,5400301017740,2025-01-06,2025_01_06.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,,,ignore
BRUIN STOKBROOD KLEI,1.75,5410618380853,2025-01-06,2025_01_06.csv,,,ignore
200GR HUMOUS,2.49,5400112384624,2025-01-06,2025_01_06.csv,,,ignore
MANDARINES A FEUIL,1.24,5400112384624,2025-01-06,2025_01_06.csv,TANGERINE,,match
100GR JEUNES POUSS,1.19,5400112386373,2025-01-06,2025_01_06.csv,,,ignore
SAUM FUM CHAU ANET,4.99,5400115951504,2025-01-06,2025_01_06.csv,,,ignore
SAUM FUM CHAU ANET,4.99,5400115951504,2025-01-06,2025_01_06.csv,,,ignore
PIZZA MOZZA PESTO,4.99,5400115954963,2025-01-06,2025_01_06.csv,MOZZARELLA & PESTO PIZZA,,match
125GR MESCLUN,1.99,5400112362833,2025-01-13,2025_01_13.csv,MESCLUN GOAT CHEESE SALAD,125.0,match
200GR EPINARD JEU,1.99,5400112351182,2025-01-13,2025_01_13.csv,,,ignore
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,"Avocados, raw, all commercial varieties",,match
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,"Avocados, raw, all commercial varieties",,match
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,"Avocados, raw, all commercial varieties",,match
AVOCAT,1.45,5400119586924,2025-01-13,2025_01_13.csv,"Avocados, raw, all commercial varieties",,match
SAUMON BELLE-VUE,5.8,5400119589141,2025-01-13,2025_01_13.csv,"Fish, salmon, raw",,match
MANGUE,1.99,5400119534346,2025-01-13,2025_01_13.csv,MANGO,,match
MANGUE,1.99,5400119534346,2025-01-13,2025_01_13.csv,MANGO,,match
600G DFL POMME PIN,2.59,5400117300654,2025-01-13,2025_01_13.csv,"POSTOBON, SODA, POMME MELA APPLE",600.0,match
ITAL STYLE GRAINS,9.45,5400117300654,2025-01-13,2025_01_13.csv,,,ignore
HACHIS PORC-VEAU,5.68,2040845005158,2025-01-13,2025_01_13.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,5.15,2040845005158,2025-01-13,2025_01_13.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,5.05,2040845005158,2025-01-13,2025_01_13.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,5.72,2040845005158,2025-01-13,2025_01_13.csv,"VEAL DUMPLINGS, VEAL",,match
JEUNE POUSSE MIX,1.69,5400111236474,2025-01-17,2025_01_17.csv,MIX,,match
200GR EPINARD JEU,1.99,5400111236481,2025-01-17,2025_01_17.csv,,,ignore
AVOCAT,0.36,0450013907142,2025-01-17,2025_01_17.csv,"Avocados, raw, all commercial varieties",,match
AVOCAT,1.45,5400119569244,2025-01-17,2025_01_17.csv,"Avocados, raw, all commercial varieties",,match
205 ST OAL BIO,4.99,5600519146171,2025-01-17,2025_01_17.csv,ZOO BIO PASTA,205.0,match
2025 GINGER BIO,4.99,5600523019762,2025-01-17,2025_01_17.csv,"GINGER PROBIOTIC BEVERAGE, GINGER",2025.0,match
2065 PEHL NEW BIO,4.99,5600515141411,2025-01-17,2025_01_17.csv,ZOO BIO PASTA,2065.0,match
205 POISSA RELAX BIO,4.99,5600523010366,2025-01-17,2025_01_17.csv,ZOO BIO PASTA,205.0,match
200GR EPINARD JEU,1.99,5400111236481,2025-01-17,2025_01_17.csv,,,ignore
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,,,ignore
SERVIETTE PAQUES,2.79,4014991519055,2025-01-17,2025_01_17.csv,,,ignore
MERCERENSTOK.GROO,2.79,5410686003855,2025-01-17,2025_01_17.csv,,,ignore
HMC SERVIETTE 33CM,2.79,4014991519055,2025-01-17,2025_01_17.csv,,,ignore
HMC SERVIETTE 33CM,2.79,4014991519055,2025-01-17,2025_01_17.csv,,,ignore
HMC COR,3.75,204585,2025-01-17,2025_01_17.csv,,,ignore
CIBOULETTE BIO,4.9,5400119575939,2025-01-17,2025_01_17.csv,"Chives, freeze-dried",,match
WASABI GREEN 400G,4.99,5420034666959,2025-01-17,2025_01_17.csv,WASABI GREEN PEAS,400.0,match
